Ten_mon,Anh,Video,URL,Nguyen_lieu,Cach_lam
Bánh khoái,https://monngonmoingay.com/wp-content/smush-webp/2015/08/201209060412430000008_mn-ngon-mi-ngy-banh-khoai-tim-nhan-thit-1.jpg.webp,https://www.youtube.com/watch?v=lqxSjHZZq7Q,https://monngonmoingay.com/banh-khoai/,"Bột bánh xèo 2chén.
Tôm tươi 300g.
04 Trứng vịt, nấm rơm.
Ớt bột, ớt băm.
Giá, bột nghệ, mè rang.
Thịt heo xay, gan heo.
Tương bần, bột năng.
Hành lá, hành tỏi băm.
Đậu phộng rang.","🔹 Sơ chế:
- Pha bột: 2 chén bột bánh xèo pha chung với 3 chén nước ấm, cho thêm 1/2m bột nghệ, 1m hạt nêm, 2M hành lá cắt nhuyễn.
- Để bột nghỉ khoảng 15 phút.

🔹 Thực hiện:
- Xào tôm: 2M dầu ăn với hành tỏi băm và tôm với 1/2m Hạt nêm Aji-ngon®Trộn nạc dăm với gan heo xay nhuyễn, ướp 1/2m ướt bột, 1/2m tiêu, 1/2m bột ngọt AJI-NO-MO-TO®Đặt chảo lên bếp, cho vào 2M dầu ăn, phi hành tỏi băm.
- Cho gan và thịt heo xào, cho 1/3 chén tương bần, 1 chén nước lọc, để lửa nhỏ cho 2m đường chờ thịt chính mềm.
- Cho từ từ 1M nước bột năng, thêm 1M bột bắp để tương sánh lại.
- Đổ ra chén, rắc đậu phộng , mè ranh, ớt băm vào.Đập trứng vịt ra tô và đánh đều.Đổ bánh: Đổ và tráng đều bột bánh.
- Xếp 2 con tôm, ít nấm rơm, rưới ít trứng, ít giá vào giữa bánh.
- Rưới đều dầu để giòn hơn, chiên lửa nhỏ lâu.
- Gập đôi bánh, giữ lâu cố định bánh.
- Xào tôm: 2M dầu ăn với hành tỏi băm và tôm với 1/2m Hạt nêm Aji-ngon® Trộn nạc dăm với gan heo xay nhuyễn, ướp 1/2m ướt bột, 1/2m tiêu, 1/2m bột ngọt AJI-NO-MO-TO® Đặt chảo lên bếp, cho vào 2M dầu ăn, phi hành tỏi băm.
- Đổ ra chén, rắc đậu phộng , mè ranh, ớt băm vào.
- Đập trứng vịt ra tô và đánh đều.
- Đổ bánh: Đổ và tráng đều bột bánh.

🔹 Cách dùng:
- Xếp bánh ra đĩa với rau sống và nước chấm."
Lẩu cá rô phi,https://monngonmoingay.com/wp-content/smush-webp/2015/08/CQC1788_lau-ca-ro-phi.png.webp,https://www.youtube.com/watch?v=6v_ypjLpz8c,https://monngonmoingay.com/lau-ca-ro-phi/,"Cá rô phi 1con (khoảng 600g).
Cà chua 100g.
Thơm 100g.
Sả cây, hành tỏi băm.
Rau om, ngò gai, ớt trái.
Dầu ăn, nước mắm, muối.","🔹 Sơ chế:
- Cá rô phi làm sạch, cắt đôi, ướp với 1/3m muối, chiên sơ cá.Các loại rau rửa sạch, để ráo, xếp ra dĩa.Sả cây đập dập.
- Rau thơm cắt khúc.
- Cà chua cắt múi cau.
- Thơm cắt lát.
- Cá rô phi làm sạch, cắt đôi, ướp với 1/3m muối, chiên sơ cá.
- Các loại rau rửa sạch, để ráo, xếp ra dĩa.
- Sả cây đập dập.

🔹 Thực hiện:
- Phi thơm hành tỏi băm, xào mềm cà chua và thơm, nêm 1/3m hạt nêm Aji-ngon®, cho vào 1.5 lít nước nấu sôi, nêm 1 gói Aji-Quick® Gia vị nêm sẵn Lẩu Thái, thêm sả cây và rau thơm.

🔹 Cách dùng:
- Nấu chín cá trong lẩu, dùng nóng với bún và các loại rau.
- Chấm nước mắm ớt."
Nui xào hải sản,https://monngonmoingay.com/wp-content/smush-webp/2015/08/3-NUOI-XAO-HAI-SAN.png.webp,https://www.youtube.com/watch?v=Y-MApjzOjX4,https://monngonmoingay.com/nui-xao-hai-san/,"Râu mực cắt nhỏ 50g.
Nui ống 200g.
Tôm sú 100g.
Cồi sò điệp 60g.
Thịt nghêu 50g.
Cà chua bằm 400g.
Bắp hạt, đậu bi Hà Lan.
Muối, tiêu, đường, dầu ăn.
Cà chua hộp, hành tây băm, tỏi băm.","🔹 Sơ chế:
- Luộc mềm nui với nước có cho 1M dầu và 1/2m muối, vớt ra xả nước lạnh cho nguội, để ráo, cho 1M dầu ăn vào xóc đều.Cà chua bằm nhuyễn.
- Bắp hạt và đậu bi luộc chín.Râu mực cắt miếng nhỏ.
- Tôm sú lột vỏ, chừa đuôi.
- Cồi sò điệp thấm ráo nước.
- Ướp hải sản với 1/2m muối, 1/2m tiêu và 1m hạt nêm Aji-ngon®, trộn đều để thấm.
- Luộc mềm nui với nước có cho 1M dầu và 1/2m muối, vớt ra xả nước lạnh cho nguội, để ráo, cho 1M dầu ăn vào xóc đều.
- Cà chua bằm nhuyễn.
- Bắp hạt và đậu bi luộc chín.
- Râu mực cắt miếng nhỏ.

🔹 Thực hiện:
- Đặt chảo lên bếp, cho ít dầu, tỏi vào xào.
- Xào hải sản vừa chín tới, tắt lửa, cho ra tô.Làm xốt: Cho ít dầu vào chảo, cho hành tây vào đảo sơ đến khi hành vừa trong.
- Cho cà chua vào xào ráo nước, nêm 1m hạt nêm Aji-ngon®, 1 ít nước và khuấy đều.
- Đợi cà chua rút bớt nước cho 1 ít nước dùng vào, thêm 1m cà chua hộp.
- Cho bắp hạt, đậu bi Hà Lan vào, nêm 1/2m muối, 1/2m đường, 1m hạt nêm Aji-ngon®.
- Cho hải sản vào đảo đều.Xào nui: Trộn nui với 1m hạt nêm Aji-ngon®, 1m cà chua hộp.
- Xào sơ nui với ít dầu rồi cho ra đĩa.
- Xào hải sản vừa chín tới, tắt lửa, cho ra tô.
- Làm xốt: Cho ít dầu vào chảo, cho hành tây vào đảo sơ đến khi hành vừa trong.
- Cho hải sản vào đảo đều.
- Xào nui: Trộn nui với 1m hạt nêm Aji-ngon®, 1m cà chua hộp.

🔹 Cách dùng:
- Chan xốt cà chua và hải sản và trang trí ngò rí lên trên."
Vịt kho nước tương,https://monngonmoingay.com/wp-content/smush-webp/2015/08/9.Vitkhonuoctuong3.png.webp,https://www.youtube.com/watch?v=afRPM_5jj5M,https://monngonmoingay.com/vit-kho-nuoc-tuong/,"Vịt 1/ 2con.
Gừng 50g.
Nấm rơm 100g.
Hành tím 1củ.
Ớt sừng 1trái.
Hành boaro 1/ 4cây.
Tiêu, đường, dầu ăn, dầu điều.","🔹 Sơ chế:
- Gừng cắt sợi, ngâm 1 phần với nước giấm đường để bớt hăng và đắng, vắt ráo.
- Hành tím bóc vỏ, băm nhỏ.Thịt vịt rửa sạch, tách riêng ức và đùi, khứa vài đường trên da để khi chiên thịt bung ra sẽ đẹp hơn.
- Đun nóng ít dầu trong chảo, cho thịt vịt vào chiên sơ hơi vàng, đặt mặt da nằm dưới nước, lấy ra chặt miếng vừa ăn, ướp với phần gừng còn lại, hành tím băm, 1m hạt nêm Aji-ngon®, 1M đường, 1M nước tương LISA, 1/2m tiêu, để thấm 5 phút.Hành boaro cắt lát xéo.
- Ớt sừng bỏ hạt, cắt hình thoi.
- Nấm rơm làm sạch, cắt đôi.
- Hành tím bóc vỏ, băm nhỏ.
- Thịt vịt rửa sạch, tách riêng ức và đùi, khứa vài đường trên da để khi chiên thịt bung ra sẽ đẹp hơn.
- Đun nóng ít dầu trong chảo, cho thịt vịt vào chiên sơ hơi vàng, đặt mặt da nằm dưới nước, lấy ra chặt miếng vừa ăn, ướp với phần gừng còn lại, hành tím băm, 1m hạt nêm Aji-ngon®, 1M đường, 1M nước tương LISA, 1/2m tiêu, để thấm 5 phút.
- Hành boaro cắt lát xéo.

🔹 Thực hiện:
- Phi thơm gừng với dầu điều, cho thịt vịt vào xào săn, thêm nấm và 0,5 lít nước và nước tương còn sư khi ướp thịt vào đảo đều.
- Đậy nắp, kho nhỏ lửa đến khi thịt chín mềm, nước kho cạn sệt.
- Thêm hành boaro và ớt sừng vào kho thêm 1 phút cho mềm.

🔹 Cách dùng:
- Múc thịt vịt kho ra dĩa, ăn với cơm trắng va dưa leo cắt lát."
Nhộng xào măng chua,https://monngonmoingay.com/wp-content/smush-webp/2015/08/CQC1645_nhong-xao-mang-chua.png.webp,https://www.youtube.com/watch?v=F1NYCUZsLmw,https://monngonmoingay.com/nhong-xao-mang-chua-2/,"Nhộng 200g.
Măng chua 200g.
Ngò gai.
Hành tỏi băm.
Ớt sừng cắt quả trám.
Đường, tiêu, nước mắm, dầu ăn.","🔹 Sơ chế:
- Nhộng rửa sạch để ráo trộn với 2M Giấm gạo lên men LISA® trong vài phút chắt bỏ nước giấm, ướp, 1/3m tiêu, 1/2m đường, 1/2m hạt nêm Aji-ngon®, và 1m hành và tỏi bămMăng chua vớt ra xả nước, vắt ráo, cắt miếng nhỏ vừa ăn.
- Rau ngò gai cắt nhỏ.
- Nhộng rửa sạch để ráo trộn với 2M Giấm gạo lên men LISA® trong vài phút chắt bỏ nước giấm, ướp, 1/3m tiêu, 1/2m đường, 1/2m hạt nêm Aji-ngon®, và 1m hành và tỏi băm Măng chua vớt ra xả nước, vắt ráo, cắt miếng nhỏ vừa ăn.

🔹 Thực hiện:
- Rang hành tỏi trên chảo cho thơm, cho nhộng vào rang cho ráo nước và thấm gia vị.
- Tiếp tục cho khoảng 3M dầu vào, đảo đều.Cho măng chua vào, nêm 1/2m nước mắm đảo đều cho măng thấm gia vị, tắt lửa, thêm ngò gai và ớt sừng vào trộn đều.
- Tiếp tục cho khoảng 3M dầu vào, đảo đều.
- Cho măng chua vào, nêm 1/2m nước mắm đảo đều cho măng thấm gia vị, tắt lửa, thêm ngò gai và ớt sừng vào trộn đều.

🔹 Cách dùng:
- Dùng nóng với cơm trắng."
Kiểm,https://monngonmoingay.com/wp-content/smush-webp/2015/08/kiem-11lp125.jpg.webp,https://www.youtube.com/watch?v=pde9pIvdKuM,https://monngonmoingay.com/kiem/,"Đậu hũ 200g.
Bột khoai 150g.
Nấm rơm 150g.
Bí đỏ 150g.
Khoai lang bí 150g.
Khoai môn 100g.
Hạt sen 100g.
Đậu que 100g.
Đậu phộng 50g.
Táo đỏ 50g.
Tàu hũ ky 20g.
Nấm mèo 3tai.
Dừa nạo 1kg.
Gừng cắt sợi 1M.
Muối, đường, dầu ăn.","🔹 Sơ chế:
- Hạt sen, bột khoai, đậu phộng ngâm nước qua đêm cho mềm.
- Tất cả đem luộc chín.Nấm mèo, táo đỏ ngâm mềm.
- Nấm mèo cắt sợi.
- Nấm rơm cắt đôi.Tàu hũ ky cắt sợi 1cm.
- Bí đỏ, khoai môn, khoai lang cắt miếng vuông.Dừa nạo ngâm nước ấm rồi vắt lấy 1 tô nước cốt, 1,5 lít nước dão.
- Tất cả đem luộc chín.
- Nấm mèo, táo đỏ ngâm mềm.
- Nấm rơm cắt đôi.
- Tàu hũ ky cắt sợi 1cm.
- Bí đỏ, khoai môn, khoai lang cắt miếng vuông.
- Dừa nạo ngâm nước ấm rồi vắt lấy 1 tô nước cốt, 1,5 lít nước dão.

🔹 Thực hiện:
- Nấu kiểm: Phi thơm gừng, cho nấm rơm, khoai môn và khoai lang vào xào sơ, đổ nước dão dừa vào đun sôi, tiếp theo cho đậu phộng vào, nấu nhỏ lửa đến khi rau củ gần chín thì cho hạt sen, táo đỏ, đậu hũ, bột khoai và bí đỏ vào, nêm 4m Hạt nêm Aji-ngon® Nấm hương & hạt sen, 1M đường, 1m muối, khuấy đều rồi thêm nấm mèo, đậu que và tàu hũ ky vào nấu chín.
- Cuối cùng thêm nước cốt dừa rồi tắt lửa.

🔹 Cách dùng:
- Xếp rau sống, giá và bún vào tô, múc kiểm vào, rắc đậu phộng rang lên trên.
- Ăn nóng kèm bánh tráng mè nướng."
Tôm chiên cốm,https://monngonmoingay.com/wp-content/smush-webp/2015/08/7.tomchiencom3.png.webp,https://www.youtube.com/watch?v=qm2uLrutY8o,https://monngonmoingay.com/tom-chien-com/,"Tôm sú 300g.
Cốm dẹp 200g.
Cà chua 1trái.
Trứng gà 2quả.
Bột mì 150g.
Hành tỏi băm, tiêu, dầu ăn, muối.
Cần tây, ngò rí, ớt sừng, dưa leo, xà lách.","🔹 Sơ chế:
- Tôm lấy chỉ lưng, bóc vỏ, bỏ đầu chừa đuôi, rửa sơ qua nước muối, cắt chéo bụng rồi nắn tôm cho thẳng, lau khô.Trộn đều hỗn hợp gia vị gồm: 1m nước hành tỏi băm, 1/3m hạt nêm Aji-ngon® và 1/2m tiêu.
- Cho tôm vào ướp khoảng 5 phút cho thấm gia vị.Trứng gà đập ra tô, đánh tan.
- Cần tây và ớt băm nhỏ.
- Tôm lấy chỉ lưng, bóc vỏ, bỏ đầu chừa đuôi, rửa sơ qua nước muối, cắt chéo bụng rồi nắn tôm cho thẳng, lau khô.
- Trộn đều hỗn hợp gia vị gồm: 1m nước hành tỏi băm, 1/3m hạt nêm Aji-ngon® và 1/2m tiêu.
- Cho tôm vào ướp khoảng 5 phút cho thấm gia vị.
- Trứng gà đập ra tô, đánh tan.

🔹 Thực hiện:
- Lăn tôm qua bột mì, nhúng qua trứng rồi lăn qua cốm dẹp cho cốm bám đều xung quanh tôm rồi cho vào chảo dầu nóng chiên chín tới, vớt ra để ráo dầu.Pha xốt: trộn đều 4M xốt Mayonnaise Aji-Mayo® với 1m cần tây băm và 2m ớt băm.
- Lăn tôm qua bột mì, nhúng qua trứng rồi lăn qua cốm dẹp cho cốm bám đều xung quanh tôm rồi cho vào chảo dầu nóng chiên chín tới, vớt ra để ráo dầu.
- Pha xốt: trộn đều 4M xốt Mayonnaise Aji-Mayo® với 1m cần tây băm và 2m ớt băm.

🔹 Cách dùng:
- Xếp tôm chiên cốm ra dĩa, khi ăn chấm với hỗn hợp xốt vừa trộn."
Cà ri vịt quay,https://monngonmoingay.com/wp-content/smush-webp/2015/08/CaRiVitQuay-540-3601.jpg.webp,https://www.youtube.com/watch?v=J8ed7ebzn9Q,https://monngonmoingay.com/ca-ri-vit-quay/,"Lườn vịt quay (còn da) 600g.
Khoai tây 1củ.
Cà rốt nhỏ 1củ.
Ớt chuông xanh 1trái.
Cà ri đỏ 1M.
Dừa khô nạo 300g.
Lá chanh tươi 5lá.
Lá húng quế 10lá.
Sả băm.
gừng băm, nghệ tươi băm, tỏi băm, hành tím băm.
Ớt sừng cắt quả trám.","🔹 Sơ chế:
- Lườn vịt quay để nguyên miếng, ướp 1m hành tím băm, 1m sả băm, 1m tỏi băm, 1m nghệ băm, 1m gừng băm, 1/2m đường, 1/2m tiêu,1/2m hạt nêm Aji-ngon®, cho vịt vào tủ lạnh khoảng 20p cho ngấm.Khoai tây, cà rốt, ớt chuông cắt miếng.
- Ớt sừng cắt quả trám.
- Chiên sơ khoai tây, cà rốt.
- Lá chanh cắt sợi.
- Lườn vịt quay để nguyên miếng, ướp 1m hành tím băm, 1m sả băm, 1m tỏi băm, 1m nghệ băm, 1m gừng băm, 1/2m đường, 1/2m tiêu,1/2m hạt nêm Aji-ngon®, cho vịt vào tủ lạnh khoảng 20p cho ngấm.
- Khoai tây, cà rốt, ớt chuông cắt miếng.

🔹 Thực hiện:
- Đun nóng dầu, cho thịt vịt vào chiên đến khi da vàng nâu, giòn.
- Lấy ra, để nguội.
- Cắt thịt thành từng miếng dài 5 cm, mỏng 1 cm.Dừa khô vắt lấy 1/2 chén nước cốt và 1 lít nước dão.
- Đun sôi 1 lít nước dão, nêm 2m đường, 2m hạt nêm Aji-ngon®, 1M cà ri đỏ, khuấy đều, cho khoai tây, cà rốt vào nấu chín.Cho thịt vịt vào đun tiếp khoảng 5 phút, nước cà ri chuyển màu vàng cam, sánh, săm sắp thịt là được.
- Cắt thịt thành từng miếng dài 5 cm, mỏng 1 cm.
- Dừa khô vắt lấy 1/2 chén nước cốt và 1 lít nước dão.
- Đun sôi 1 lít nước dão, nêm 2m đường, 2m hạt nêm Aji-ngon®, 1M cà ri đỏ, khuấy đều, cho khoai tây, cà rốt vào nấu chín.
- Cho thịt vịt vào đun tiếp khoảng 5 phút, nước cà ri chuyển màu vàng cam, sánh, săm sắp thịt là được.

🔹 Cách dùng:
- Bỏ ớt tươi, lá chanh cắt sợi, lá húng quế vào, đảo đều rồi bắc nồi ra, múc ra đĩa."
Tôm chiên xốt kiwi,https://monngonmoingay.com/wp-content/smush-webp/2015/08/IMG-0012-tom-chien-xot-kiwi.png.webp,https://www.youtube.com/watch?v=2V7Z2ciHHec,https://monngonmoingay.com/tom-chien-xot-kiwi/,"Tôm sú 300g.
Kiwi 1trái.
Tương cà.
Dầu ăn.","🔹 Sơ chế:
- Tôm bóc vỏ, bỏ đầu, chừa đuôi, lấy chỉ lưng.Kiwi gọt vỏ, băm nhỏ.Pha xốt: trộn đều kiwi băm với 1M xốt Mayonnaise Aji-Mayo®, 1M tương cà.
- Tôm bóc vỏ, bỏ đầu, chừa đuôi, lấy chỉ lưng.
- Kiwi gọt vỏ, băm nhỏ.
- Pha xốt: trộn đều kiwi băm với 1M xốt Mayonnaise Aji-Mayo®, 1M tương cà.

🔹 Thực hiện:
- Pha bột: Pha Aji-Quick® Bột Chiên Giòn Hải Sản theo hướng dẫn trên bao bì.Đun nóng dầu ăn, lần lượt nhúng tôm vào Aji-Quick® Bột Chiên Giòn Hải Sản, đem chiên giòn, vớt ra để ráo dầu.
- Pha bột: Pha Aji-Quick® Bột Chiên Giòn Hải Sản theo hướng dẫn trên bao bì.
- Đun nóng dầu ăn, lần lượt nhúng tôm vào Aji-Quick® Bột Chiên Giòn Hải Sản, đem chiên giòn, vớt ra để ráo dầu.

🔹 Cách dùng:
- Xếp tôm chiên ra dĩa, khi ăn chấm kèm xốt pha."
Dưa cải thảo,https://monngonmoingay.com/wp-content/smush-webp/2015/08/10.duacaithao2.png.webp,https://www.youtube.com/watch?v=Fmkr5uDDm4U,https://monngonmoingay.com/dua-cai-thao/,"Cải thảo 1kg.
Củ sen 300g.
Cà rốt 1/ 4củ.
Gừng nhỏ 1củ.
Tỏi 5tép.
Ớt sừng 1trái.
Hành lá 5cây.","🔹 Sơ chế:
- Cải thảo tách từng bẹ, ngâm nước muối 1 giờ, rửa lại bằng nước lạnh, cắt khúc 5cm, vắt thật ráo nước.Củ sen bào vỏ, cắt khoanh mỏng, ngâm vào nước có pha phèn chua 30 phút, vớt ra để ráo.Cà rốt bào mỏng, cắt sợi, trộn với 1m đường, để 30 phút rồi vớt ra, vắt ráo nước.Ớt sừng bỏ hạt, xay nhuyễn với gừng va tỏi.
- Hành lá cắt khúc khoảng 5cm.
- Cải thảo tách từng bẹ, ngâm nước muối 1 giờ, rửa lại bằng nước lạnh, cắt khúc 5cm, vắt thật ráo nước.
- Củ sen bào vỏ, cắt khoanh mỏng, ngâm vào nước có pha phèn chua 30 phút, vớt ra để ráo.
- Cà rốt bào mỏng, cắt sợi, trộn với 1m đường, để 30 phút rồi vớt ra, vắt ráo nước.
- Ớt sừng bỏ hạt, xay nhuyễn với gừng va tỏi.

🔹 Thực hiện:
- Nấu sôi hỗn hợp gồm ½ chén Giấm gạo lên men LISA®, 50g đường, 20g muối đến khi tan đường, để nguội.Trộn cải thảo, cà rốt, củ sen và hành lá với hỗn hợp gừng, tỏi, ớt xay nhuyễn, chế hỗn hợp giấm đường vào trộn đều, để 30 phút là dùng được.
- Nấu sôi hỗn hợp gồm ½ chén Giấm gạo lên men LISA®, 50g đường, 20g muối đến khi tan đường, để nguội.
- Trộn cải thảo, cà rốt, củ sen và hành lá với hỗn hợp gừng, tỏi, ớt xay nhuyễn, chế hỗn hợp giấm đường vào trộn đều, để 30 phút là dùng được.

🔹 Cách dùng:
- Bày dưa cải thảo ra dĩa, dùng kèm với cơm trắng."
Mì xào trộn mayonnaise,https://monngonmoingay.com/wp-content/smush-webp/2015/08/IMG-0405-mi-xao-tron-mayonnaise.png.webp,https://www.youtube.com/watch?v=S4SMEbeRtwQ,https://monngonmoingay.com/mi-xao-tron-mayonnaise/,"Thịt nạc đầu vai 200g.
Cải ngồng 200g.
Mì trứng 6vắt.
Cà rốt 1/ 4củ.
Hành tây 1/ 2củ.
Hành lá, ngò rí, ớt trái.
Hành tỏi băm, hành phi.
Tương ớt, tương cà, tiêu, dầu ăn.
Nước tương LISA.","🔹 Sơ chế:
- Thịt cắt lát mỏng, ướp 2/3m hạt nêm Aji-ngon®, 1M xốt mayonnaise“Aji-mayo”, 1m hành tỏi băm, 1/2m tiêu, để thấm.Cà rốt cắt sợi.
- Hành tây cắt múi cau.
- Cải ngồng cắt khúc 5cm, để riêng cọng và lá.
- Hành lá, ngò rí cắt khúc ngắn.Ớt cắt sợi, một ít băm nhỏ.
- Mì trứng trụng sẵn, xả lạnh, để ráo.
- Thịt cắt lát mỏng, ướp 2/3m hạt nêm Aji-ngon®, 1M xốt mayonnaise“Aji-mayo”, 1m hành tỏi băm, 1/2m tiêu, để thấm.
- Cà rốt cắt sợi.
- Hành lá, ngò rí cắt khúc ngắn.
- Ớt cắt sợi, một ít băm nhỏ.

🔹 Thực hiện:
- Phi thơm 1m tỏi, cho thịt vào xào săn, trút ra dĩa.
- Tiếp tục xào cà rốt, cọng cải ngồng, nêm 1m hạt nêm Aji-ngon®, cho lá cải ngồng, hành tây, ớt băm, mì và thịt vào đảo đều, xào chín, tắt bếp.
- Thêm 2M xốt Mayonnaise“Aji-mayo”, cho hành lá, ớt sợi và hành phi vào trộn đều.

🔹 Cách dùng:
- Cho mì xào ra dĩa, rắc thêm tiêu, dùng kèm nước tương LISA, tương ớt, tương cà tùy khẩu vị."
Hành tỏi ngâm giấm,https://monngonmoingay.com/wp-content/smush-webp/2015/08/12.hanhtoingamgiam1.png.webp,https://www.youtube.com/watch?v=5MNSRWReMRE,https://monngonmoingay.com/hanh-toi-ngam-giam/,"Hành tím 300g.
Tỏi 200g.
Phèn chua 20g.
Đường, muối.","🔹 Sơ chế:
- Tỏi lột vỏ, rửa sạch, ngâm nước muối hơi mặn trong 1 đêm.
- Hành tím gọt vỏ, cắt đầu rửa sạch.Chần nhanh hành, tỏi trong nước có 1M phèn chua đập nhuyễn, vớt ra ngâm ngay vào nước lạnh.Xả lại hành, tỏi cho sạch nước phèn chua, phơi nắng khoảng 2 đến 3 giờ.
- Hành tím gọt vỏ, cắt đầu rửa sạch.
- Chần nhanh hành, tỏi trong nước có 1M phèn chua đập nhuyễn, vớt ra ngâm ngay vào nước lạnh.
- Xả lại hành, tỏi cho sạch nước phèn chua, phơi nắng khoảng 2 đến 3 giờ.

🔹 Thực hiện:
- Nấu sôi hỗn hợp gồm 200ml nước, 150ml Giấm gạo lên men LISA®, 100g đường, 2m muối, 2m bột ngọt AJI-NO-MOTO® đến khi đường tan hết, để nguội.Xếp hành, tỏi vào keo, cho hỗn hợp giấm, đường vào, ngâm khoảng 3 đến 4 ngày là dùng được.
- Nấu sôi hỗn hợp gồm 200ml nước, 150ml Giấm gạo lên men LISA®, 100g đường, 2m muối, 2m bột ngọt AJI-NO-MOTO® đến khi đường tan hết, để nguội.
- Xếp hành, tỏi vào keo, cho hỗn hợp giấm, đường vào, ngâm khoảng 3 đến 4 ngày là dùng được.

🔹 Cách dùng:
- Xếp hành tỏi ngâm giấm ra dĩa, dùng kèm với bánh chưng, bánh tét."
